name,portrait_url,game,gender,weapon,starting_class,movement_type,hair_color,is_active,promotion_tier
Kellam,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/kellam.png,Awakening,Male,Lance,Knight,Armored,Brown,True,Unpromoted
Lon'qu,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/lon'qu.png,Awakening,Male,Sword,Myrmidon,Infantry,Brown,True,Unpromoted
Ricken,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/ricken.png,Awakening,Male,Tome,Mage,Infantry,Brown,True,Unpromoted
Maribelle,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/maribelle.png,Awakening,Female,Staff,Troubadour,Cavalry,Yellow,True,Unpromoted
Panne,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/panne.png,Awakening,Female,Beaststone,Taguel,Infantry,Brown,True,Unique
Gaius,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/gaius.png,Awakening,Male,Sword,Thief,Infantry,Orange,True,Unpromoted
Cordelia,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/cordelia.png,Awakening,Female,Lance,Pegasus Knight,Flying,Red,True,Unpromoted
Gregor,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/gregor.png,Awakening,Male,Sword,Mercenary,Infantry,Red,True,Unpromoted
Nowi,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/nowi.png,Awakening,Female,Dragonstone,Manakete,Infantry,Yellow|Green,True,Unique
Libra,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/libra.png,Awakening,Male,Axe|Staff,War Monk,Infantry,Yellow,True,Promoted
Tharja,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/tharja.png,Awakening,Female,Tome,Dark Mage,Infantry,Black,True,Unpromoted
Olivia,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/olivia.png,Awakening,Female,Sword,Dancer,Infantry,Pink,True,Unique
Cherche,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/cherche.png,Awakening,Female,Axe,Wyvern Rider,Flying,Red,True,Unpromoted
Henry,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/henry.png,Awakening,Male,Tome,Dark Mage,Infantry,White,True,Unpromoted
Lucina,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/lucina.png,Awakening,Female,Sword,Lord,Infantry,Blue,True,Unpromoted
Say'ri,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/say'ri.png,Awakening,Female,Sword,Swordmaster,Infantry,Black,True,Promoted
Basilio,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/basilio.png,Awakening,Male,Axe|Bow,Warrior,Infantry,Bald,True,Promoted
Flavia,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/flavia.png,Awakening,Female,Sword|Axe,Hero,Infantry,Yellow,True,Promoted
Donnel,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/donnel.png,Awakening,Male,Lance,Villager,Infantry,Brown,True,Trainee
Anna(Awakening),https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/anna(awakening).png,Awakening,Female,Sword|Staff,Trickster,Infantry,Red,True,Promoted
Owain,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/owain.png,Awakening,Male,Sword,Myrmidon,Infantry,Yellow,True,Unpromoted
Inigo,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/inigo.png,Awakening,Male,Sword,Mercenary,Infantry,Gray,True,Unpromoted
Brady,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/brady.png,Awakening,Male,Staff,Priest,Infantry,Yellow,True,Unpromoted
Kjelle,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/kjelle.png,Awakening,Female,Lance,Knight,Armored,Black,True,Unpromoted
Cynthia,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/cynthia.png,Awakening,Female,Lance,Pegasus Knight,Flying,Brown,True,Unpromoted
Severa,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/severa.png,Awakening,Female,Sword,Mercenary,Infantry,Red,True,Unpromoted
Gerome,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/gerome.png,Awakening,Male,Axe,Wyvern Rider,Flying,Red,True,Unpromoted
Morgan,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/morgan.png,Awakening,Male|Female,Sword|Tome,Tactician,Infantry,Black,True,Unpromoted
Yarne,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/yarne.png,Awakening,Male,Beaststone,Taguel,Infantry,Brown,True,Unpromoted
Laurent,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/laurent.png,Awakening,Male,Tome,Mage,Infantry,Red,True,Unpromoted
Noire,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/noire.png,Awakening,Female,Bow,Archer,Infantry,Black,True,Unpromoted
Nah,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/nah.png,Awakening,Female,Dragonstone,Manakete,Infantry,Green,True,Unpromoted
Corrin,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/corrin.png,Fates,Male|Female,Dragonstone|Sword,Nohr Prince/Princess,Infantry,White,True,Unpromoted
Felicia,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/felicia.png,Fates,Female,Dagger|Staff,Maid,Infantry,Pink,True,Promoted
Jakob,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/jakob.png,Fates,Male,Dagger|Staff,Butler,Infantry,Gray,True,Promoted
Azura,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/azura.png,Fates,Female,Lance,Songstress,Infantry,Blue,True,Unique
Gunter,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/gunter.png,Fates,Male,Sword|Lance|Axe,Great Knight,Cavalry|Armored,Purple,True,Promoted
Sakura,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/sakura.png,Fates,Female,Staff,Shrine Maiden,Infantry,Red,True,Unpromoted
Hana,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/hana.png,Fates,Female,Sword,Samurai,Infantry,Brown,True,Unpromoted
Subaki,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/subaki.png,Fates,Male,Lance,Sky Knight,Flying,Red,True,Unpromoted
Kaze,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/kaze.png,Fates,Male,Dagger,Ninja,Infantry,Green,True,Unpromoted
Rinkah,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/rinkah.png,Fates,Female,Axe,Oni Savage,Infantry,White,True,Unpromoted
Hayato,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/hayato.png,Fates,Male,Tome,Diviner,Infantry,Brown,True,Unpromoted
Takumi,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/takumi.png,Fates,Male,Bow,Archer,Infantry,Beige,True,Unpromoted
Oboro,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/oboro.png,Fates,Female,Lance,Spear Fighter,Infantry,Blue,True,Unpromoted
Hinata,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/hinata.png,Fates,Male,Sword,Samurai,Infantry,Brown,True,Unpromoted
Saizo,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/saizo.png,Fates,Male,Dagger,Ninja,Infantry,Red,True,Unpromoted
Orochi,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/orochi.png,Fates,Female,Tome,Diviner,Infantry,Brown,True,Unpromoted
Reina,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/reina.png,Fates,Female,Lance|Bow,Kinshi Knight,Flying,Blue,True,Promoted
Kagero,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/kagero.png,Fates,Female,Dagger,Ninja,Infantry,Brown,True,Unpromoted
Camilla,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/camilla.png,Fates,Female,Axe|Tome,Malig Knight,Flying,Purple,True,Promoted
Beruka,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/beruka.png,Fates,Female,Axe,Wyvern Rider,Flying,Blue,True,Unpromoted
Selena,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/selena.png,Fates,Female,Sword,Mercenary,Infantry,Red,True,Unpromoted
Kaden,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/kaden.png,Fates,Male,Beaststone,Kitsune,Infantry,Brown,True,Unpromoted
Keaton,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/keaton.png,Fates,Male,Beaststone,Wolfskin,Infantry,White|Black,True,Unpromoted
Elise,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/elise.png,Fates,Female,Staff,Troubadour,Cavalry,Yellow|Purple,True,Unpromoted
Arthur(Fates),https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/arthur(fates).png,Fates,Male,Axe,Fighter,Infantry,Yellow,True,Unpromoted
Effie,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/effie.png,Fates,Female,Lance,Knight,Armored,Gray,True,Unpromoted
Benny,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/benny.png,Fates,Male,Lance,Knight,Armored,Yellow,True,Unpromoted
Charlotte,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/charlotte.png,Fates,Female,Axe,Fighter,Infantry,Yellow,True,Unpromoted
Silas,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/silas.png,Fates,Male,Sword|Lance,Cavalier,Cavalry,Gray,True,Unpromoted
Nyx,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/nyx.png,Fates,Female,Tome,Dark Mage,Infantry,Black,True,Unpromoted
Shura,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/shura.png,Fates,Male,Bow|Staff,Adventurer,Infantry,White|Black,True,Promoted
Ryoma,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/ryoma.png,Fates,Male,Sword,Swordmaster,Infantry,Brown,True,Promoted
Hinoka,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/hinoka.png,Fates,Female,Lance,Sky Knight,Flying,Red,True,Unpromoted
Azama,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/azama.png,Fates,Male,Staff,Monk(Fates),Infantry,Brown,True,Unpromoted
Setsuna,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/setsuna.png,Fates,Female,Bow,Archer,Infantry,Turquoise,True,Unpromoted
Scarlet,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/scarlet.png,Fates,Female,Lance|Axe,Wyvern Lord,Flying,Yellow,True,Promoted
Xander,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/xander.png,Fates,Male,Sword|Lance,Paladin,Cavalry,Yellow,True,Promoted
Leo,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/leo.png,Fates,Male,Sword|Tome,Dark Knight,Cavalry,Yellow,True,Promoted
Odin,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/odin.png,Fates,Male,Tome,Dark Mage,Infantry,Yellow,True,Unpromoted
Laslow,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/laslow.png,Fates,Male,Sword,Mercenary,Infantry,Gray,True,Unpromoted
Peri,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/peri.png,Fates,Female,Sword|Lance,Cavalier,Cavalry,Blue|Pink,True,Unpromoted
Niles,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/niles.png,Fates,Male,Bow,Outlaw,Infantry,White,True,Unpromoted
Fuga,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/fuga.png,Fates,Male,Sword|Lance|Axe,Master of Arms,Infantry,Bald,True,Promoted
Flora,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/flora.png,Fates,Female,Dagger|Staff,Maid,Infantry,Blue,True,Promoted
Izana,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/izana.png,Fates,Male,Tome|Staff,Onmyoji,Infantry,White,True,Promoted
Yukimura,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/yukimura.png,Fates,Male,Dagger|Bow,Mechanist,Puppet,Turquoise,True,Promoted
Mozu,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/mozu.png,Fates,Female,Lance,Villager,Infantry,Brown,True,Trainee
Kana,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/kana.png,Fates,Male|Female,Dragonstone|Sword,Nohr Prince/Princess,Infantry,White,True,Unpromoted
Shigure,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/shigure.png,Fates,Male,Lance,Sky Knight,Flying,Blue,True,Unpromoted
Dwyer,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/dwyer.png,Fates,Male,Staff,Troubadour,Cavalry,Gray,True,Unpromoted
Sophie,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/sophie.png,Fates,Female,Sword|Lance,Cavalier,Cavalry,Gray,True,Unpromoted
Midori,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/midori.png,Fates,Female,Bow,Apothecary,Infantry,Green,True,Unpromoted
Shiro,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/shiro.png,Fates,Male,Lance,Spear Fighter,Infantry,Brown,True,Unpromoted
Kiragi,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/kiragi.png,Fates,Male,Bow,Archer,Infantry,Beige,True,Unpromoted
Asugi,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/asugi.png,Fates,Male,Dagger,Ninja,Infantry,Orange,True,Unpromoted
Selkie,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/selkie.png,Fates,Female,Beaststone,Kitsune,Infantry,Yellow|Brown,True,Unpromoted
Hisame,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/hisame.png,Fates,Male,Sword,Samurai,Infantry,Brown,True,Unpromoted
Mitama,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/mitama.png,Fates,Female,Staff,Shrine Maiden,Infantry,Pink,True,Unpromoted
Caeldori,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/caeldori.png,Fates,Female,Lance,Sky Knight,Flying,Red,True,Unpromoted
Rhajat,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/rhajat.png,Fates,Female,Tome,Diviner,Infantry,Black,True,Unpromoted
Siegbert,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/siegbert.png,Fates,Male,Sword|Lance,Cavalier,Cavalry,Yellow,True,Unpromoted
Forrest,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/forrest.png,Fates,Male,Staff,Troubadour,Cavalry,Yellow,True,Unpromoted
Ignatius,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/ignatius.png,Fates,Male,Lance,Knight,Armored,Yellow,True,Unpromoted
Velouria,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/velouria.png,Fates,Female,Beaststone,Wolfskin,Infantry,Gray|Black,True,Unpromoted
Percy,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/percy.png,Fates,Male,Axe,Wyvern Rider,Flying,Yellow,True,Unpromoted
Ophelia,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/ophelia.png,Fates,Female,Tome,Dark Mage,Infantry,Yellow,True,Unpromoted
Soleil,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/soleil.png,Fates,Female,Sword,Mercenary,Infantry,Pink,True,Unpromoted
Nina,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/nina.png,Fates,Female,Bow,Outlaw,Infantry,White,True,Unpromoted
Anna(Fates),https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/anna(fates).png,Fates,Female,Bow,Outlaw,Infantry,Red,True,Unpromoted
Byleth,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/byleth.png,Three Houses,Male|Female,Sword,Enlightened One,Infantry,Blue,True,Unpromoted
Edelgard,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/edelgard.png,Three Houses,Female,Axe,Armored Lord,Armored,White,True,Unpromoted
Hubert,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/hubert.png,Three Houses,Male,Black Magic,Noble,Infantry,Black,True,Unpromoted
Ferdinand,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/ferdinand.png,Three Houses,Male,Lance,Noble,Infantry,Orange,True,Unpromoted
Linhardt,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/linhardt.png,Three Houses,Male,White Magic,Noble,Infantry,Green,True,Unpromoted
Caspar,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/caspar.png,Three Houses,Male,Axe,Noble,Infantry,Blue,True,Unpromoted
Bernadetta,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/bernadetta.png,Three Houses,Female,Bow,Noble,Infantry,Purple,True,Unpromoted
Dorothea,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/dorothea.png,Three Houses,Female,Black Magic,Commoner,Infantry,Brown,True,Unpromoted
Petra,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/petra.png,Three Houses,Female,Sword,Commoner,Infantry,Purple,True,Unpromoted
Dimitri,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/dimitri.png,Three Houses,Male,Lance,High Lord,Infantry,Yellow,True,Unpromoted
Dedue,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/dedue.png,Three Houses,Male,Axe,Commoner,Infantry,White,True,Unpromoted
Felix,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/felix.png,Three Houses,Male,Sword,Noble,Infantry,Black,True,Unpromoted
Ashe,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/ashe.png,Three Houses,Male,Bow,Commoner,Infantry,Gray,True,Unpromoted
Sylvain,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/sylvain.png,Three Houses,Male,Lance|Axe,Noble,Infantry,Orange,True,Unpromoted
Mercedes,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/mercedes.png,Three Houses,Female,White Magic,Commoner,Infantry,Beige,True,Unpromoted
Annette,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/annette.png,Three Houses,Female,Black Magic,Noble,Infantry,Orange,True,Unpromoted
Ingrid,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/ingrid.png,Three Houses,Female,Lance,Noble,Infantry,Yellow,True,Unpromoted
Claude,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/claude.png,Three Houses,Male,Bow,Wyvern Master,Flying,Brown,True,Unpromoted
Lorenz(Three Houses),https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/lorenz(three%20houses).png,Three Houses,Male,Lance,Noble,Infantry,Purple,True,Unpromoted
Raphael,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/raphael.png,Three Houses,Male,Brawling,Commoner,Infantry,Yellow,True,Unpromoted
Ignatz,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/ignatz.png,Three Houses,Male,Bow,Commoner,Infantry,Green,True,Unpromoted
Lysithea,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/lysithea.png,Three Houses,Female,Black Magic,Noble,Infantry,White,True,Unpromoted
Marianne,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/marianne.png,Three Houses,Female,White Magic,Noble,Infantry,Blue,True,Unpromoted
Hilda,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/hilda.png,Three Houses,Female,Axe,Noble,Infantry,Pink,True,Unpromoted
Leonie,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/leonie.png,Three Houses,Female,Lance,Commoner,Infantry,Orange,True,Unpromoted
Seteth,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/seteth.png,Three Houses,Male,Lance,Wyvern Rider,Flying,Green,True,Promoted
Flayn,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/flayn.png,Three Houses,Female,White Magic,Priest,Infantry,Green,True,Promoted
Hanneman,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/hanneman.png,Three Houses,Male,Black Magic,Mage,Infantry,Gray,True,Promoted
Manuela,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/manuela.png,Three Houses,Female,White Magic,Priest,Infantry,Brown,True,Promoted
Gilbert,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/gilbert.png,Three Houses,Male,Lance|Axe,Fortress Knight,Armored,Orange,True,Promoted
Alois,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/alois.png,Three Houses,Male,Axe|Brawling,Warrior,Infantry,Brown,True,Promoted
Catherine,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/catherine.png,Three Houses,Female,Sword,Swordmaster,Infantry,Yellow,True,Promoted
Shamir,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/shamir.png,Three Houses,Female,Bow,Sniper,Infantry,Purple,True,Promoted
Cyril,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/cyril.png,Three Houses,Male,Axe|Bow,Commoner,Infantry,Black,True,Unpromoted
Jeritza,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/jeritza.png,Three Houses,Male,Sword|Lance,Death Knight,Cavalry,Beige,True,Unique
Anna(Three Houses),https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/anna(three%20houses).png,Three Houses,Female,Sword|Bow,Myrmidon,Infantry,Red,True,Unpromoted
Yuri,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/yuri.png,Three Houses,Male,Sword|White Magic,Trickster,Infantry,Purple,True,Promoted
Balthus,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/balthus.png,Three Houses,Male,Brawling|Axe,War Monk,Infantry,Black,True,Promoted
Constance,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/constance.png,Three Houses,Female,Black Magic,Dark Flyier,Flying,Yellow|Purple,True,Promoted
Hapi,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/hapi.png,Three Houses,Female,Black Magic,Valkyrie,Cavalry,Red,True,Promoted
Alear,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/alear.png,Engage,Male|Female,Sword,Dragon Child,Infantry,Red|Blue,True,Unpromoted
Vander,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/vander.png,Engage,Male,Axe,Paladin,Cavalry,White,True,Promoted
Clanne,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/clanne.png,Engage,Male,Tome,Mage,Infantry,Beige,True,Unpromoted
Framme,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/framme.png,Engage,Female,Staff|Arts,Martial Monk,Infantry,Beige,True,Unpromoted
Alfred,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/alfred.png,Engage,Male,Lance,Noble(Alfred),Cavalry,Yellow,True,Unpromoted
Etie,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/etie.png,Engage,Female,Bow,Archer,Infantry,Orange,True,Unpromoted
Boucheron,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/boucheron.png,Engage,Male,Axe,Axe Fighter,Infantry,Brown,True,Unpromoted
Céline,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/celine.png,Engage,Female,Sword|Tome,Noble(Céline),Infantry,Yellow,True,Unpromoted
Chloé,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/chloe.png,Engage,Female,Lance,Lance Flier,Flying,Blue,True,Unpromoted
Louis,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/louis.png,Engage,Male,Lance,Lance Armor,Armored,Black,True,Unpromoted
Yunaka,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/yunaka.png,Engage,Female,Dagger,Thief,Infantry,Red,True,Unpromoted
Alcryst,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/alcryst.png,Engage,Male,Bow,Lord(Alcryst),Infantry,Blue,True,Unpromoted
Citrinne,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/citrinne.png,Engage,Female,Tome,Mage,Infantry,Yellow,True,Unpromoted
Lapis,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/lapis.png,Engage,Female,Sword,Sword Fighter,Infantry,Pink,True,Unpromoted
Diamant,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/diamant.png,Engage,Male,Sword,Lord(Diamant),Infantry,Red,True,Unpromoted
Amber,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/amber.png,Engage,Male,Lance,Lance Cavalier,Cavalry,Yellow,True,Unpromoted
Jade,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/jade.png,Engage,Female,Axe,Axe Armor,Armored,Yellow,True,Unpromoted
Ivy,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/ivy.png,Engage,Female,Tome|Staff,Wing Tamer,Flying,Purple,True,Unpromoted
